payment_fact_key,customer_key,film_key,store_key,staff_key,date_key,payment_amount,payment_count
51207,583,480,2,115,20141228,62.0,1
51208,597,103,1,73,20141230,21.8,1
51209,164,100,2,73,20141231,6.8,1
51210,445,245,2,77,20141229,56.0,1
51211,155,453,1,66,20141230,3.2,1
51212,29,500,1,120,20141228,47.2,1
51213,23,918,2,77,20141228,27.0,1
51214,114,109,2,18,20141229,11.5,1
51215,437,873,1,74,20141231,12.4,1
51216,585,520,1,115,20141231,87.9,1
51217,196,317,1,6,20141228,8.2,1
51218,337,593,2,14,20141230,3.9,1
51219,319,37,1,20,20141231,86.2,1
51220,86,266,2,78,20141230,55.6,1
51221,524,83,1,71,20141229,86.0,1
51222,196,733,1,64,20141229,26.2,1
51223,394,524,1,2,20141231,38.1,1
51224,578,99,1,74,20141231,62.4,1
51225,372,949,1,115,20141231,58.5,1
51226,201,586,1,73,20150101,4.2,1
51227,356,170,2,3,20141229,44.4,1
51228,135,399,2,3,20141229,41.9,1
51229,295,313,2,14,20141229,86.0,1
51230,405,376,2,69,20141228,74.0,1
51231,305,40,2,79,20141231,86.1,1
51232,537,135,1,17,20141231,56.8,1
51233,182,847,2,74,20150101,89.6,1
51234,97,243,2,10,20141229,20.1,1
51235,117,34,2,16,20141230,53.6,1
51236,360,37,1,66,20141231,31.9,1
51237,63,512,2,12,20141229,48.8,1
51238,332,406,2,6,20141229,47.4,1
51239,306,276,1,123,20141229,76.0,1
51240,41,945,2,20,20141229,59.2,1
51241,202,166,1,119,20141231,79.9,1
51242,305,982,2,12,20141228,93.2,1
51243,258,748,1,3,20150102,26.6,1
51244,337,135,1,15,20150101,57.3,1
51245,118,239,1,81,20141230,91.5,1
51246,591,390,1,74,20141231,20.5,1
51247,561,279,1,76,20141231,47.0,1
51248,58,337,1,75,20141231,61.0,1
51249,439,31,2,20,20150102,21.6,1
51250,190,408,1,74,20141231,6.4,1
51251,547,68,2,5,20150101,39.2,1
51252,521,481,1,21,20150101,11.2,1
51253,234,136,1,6,20150101,52.2,1
51254,330,35,2,72,20150102,42.0,1
51255,531,138,1,122,20150101,27.5,1
51256,14,906,1,6,20141231,37.2,1
51257,436,980,2,121,20150101,33.1,1
51258,454,63,1,65,20141231,71.8,1
51259,590,5,2,114,20141229,1.0,1
51260,357,299,1,12,20150102,16.1,1
51261,502,189,2,73,20141229,42.7,1
51262,339,998,2,1,20141229,99.5,1
51263,296,914,2,71,20141229,37.4,1
51264,523,994,1,119,20141229,86.3,1
51265,95,194,1,67,20141231,13.3,1
51266,434,594,1,14,20141230,5.3,1
51267,220,856,2,70,20141229,87.6,1
51268,492,90,1,20,20150101,24.1,1
51269,180,280,2,126,20150102,34.7,1
51270,211,234,1,116,20141229,51.7,1
51271,434,583,1,72,20141231,15.2,1
51272,414,764,2,76,20150101,33.0,1
51273,320,331,2,15,20141229,81.1,1
51274,509,560,1,19,20141230,52.1,1
51275,311,708,1,10,20141229,45.5,1
51276,95,281,2,113,20150102,97.2,1
51277,466,300,2,20,20141231,73.8,1
51278,565,129,2,2,20150102,2.8,1
51279,467,118,1,113,20141231,37.3,1
51280,553,738,2,123,20150103,65.5,1
51281,185,392,1,70,20141230,68.0,1
51282,431,84,1,19,20150101,37.3,1
51283,367,720,1,79,20150103,49.8,1
51284,228,681,2,1,20141230,15.0,1
51285,136,643,2,79,20150103,75.3,1
51286,521,491,2,124,20141230,91.0,1
51287,64,619,2,17,20141231,94.5,1
51288,508,353,1,11,20150101,26.9,1
51289,590,284,2,4,20150104,9.3,1
51290,553,231,1,121,20150101,9.4,1
51291,52,920,2,124,20150102,67.0,1
51292,554,831,1,10,20141231,81.7,1
51293,307,491,2,121,20150102,39.2,1
51294,474,285,2,14,20150101,72.9,1
51295,77,486,1,1,20150104,77.5,1
51296,305,282,2,66,20141231,99.8,1
51297,334,169,2,72,20150101,98.6,1
51298,597,317,2,71,20150104,15.9,1
51299,313,831,1,20,20150101,63.4,1
51300,282,481,1,8,20150103,86.5,1
51301,532,762,2,69,20150105,13.4,1
51302,18,962,1,16,20150104,16.2,1
51303,209,357,2,77,20150104,23.1,1
51304,252,838,2,15,20150102,19.9,1
51305,373,672,1,1,20150102,92.8,1
51306,328,777,1,2,20150103,60.9,1
51307,364,527,1,21,20150103,33.3,1
51308,167,738,1,62,20150102,56.0,1
51309,37,254,2,16,20150104,95.5,1
51310,3,484,2,113,20150102,37.7,1
51311,172,891,2,78,20150105,95.3,1
51312,498,89,2,70,20150102,92.5,1
51313,346,596,2,5,20150103,29.9,1
51314,14,967,2,66,20150103,7.8,1
51315,17,374,1,21,20150103,96.6,1
51316,95,395,2,63,20150103,4.1,1
51317,331,575,2,15,20150105,25.9,1
51318,378,518,2,3,20150105,64.2,1
51319,541,799,1,19,20150105,56.1,1
51320,95,487,2,3,20150104,55.3,1
51321,67,69,1,18,20150104,29.1,1
51322,581,550,1,117,20150103,88.6,1
51323,213,357,2,14,20150103,91.4,1
51324,251,584,1,5,20150106,69.4,1
51325,524,111,2,78,20150105,8.7,1
51326,323,842,1,1,20150104,85.5,1
51327,38,35,1,14,20150105,37.4,1
51328,164,468,1,124,20150104,63.8,1
51329,378,840,1,19,20150104,22.7,1
51330,222,697,1,72,20150107,25.9,1
51331,138,624,2,7,20150108,47.5,1
51332,180,191,2,6,20150108,5.2,1
51333,93,670,2,65,20150105,51.7,1
51334,517,406,1,81,20150104,99.3,1
51335,189,823,2,72,20150104,31.7,1
51336,209,270,1,119,20150104,65.4,1
51337,169,458,2,118,20150106,48.0,1
51338,217,361,2,119,20150104,63.4,1
51339,256,70,2,11,20150104,69.5,1
51340,202,187,2,69,20150108,92.4,1
51341,251,408,2,74,20150105,12.9,1
51342,586,380,1,8,20150107,48.2,1
51343,349,677,2,117,20150108,89.6,1
51344,237,619,2,13,20150106,54.5,1
51345,38,494,1,66,20150105,96.1,1
51346,394,927,1,4,20150105,6.1,1
51347,529,521,1,20,20150108,73.7,1
51348,191,863,2,122,20150108,11.1,1
51349,575,414,1,7,20150107,29.1,1
51350,314,298,2,18,20150109,74.6,1
51351,413,509,2,123,20150109,1.2,1
51352,518,470,1,13,20150105,58.6,1
51353,156,95,1,3,20150105,22.1,1
51354,465,676,1,114,20150105,76.0,1
51355,582,735,2,6,20150109,5.8,1
51356,495,744,2,12,20150109,39.0,1
51357,283,972,2,3,20150107,34.5,1
51358,532,583,1,12,20150110,61.4,1
51359,527,679,1,72,20150106,94.5,1
51360,252,460,2,78,20150108,88.4,1
51361,446,760,1,71,20150107,61.7,1
51362,160,28,1,74,20150107,34.6,1
51363,257,796,1,20,20150107,47.0,1
51364,274,236,2,116,20150109,22.6,1
51365,594,592,2,71,20150108,90.3,1
51366,299,625,1,63,20150111,22.1,1
51367,543,786,2,121,20150107,94.2,1
51368,513,605,2,12,20150111,54.6,1
51369,444,97,2,76,20150112,14.0,1
51370,437,505,2,11,20150112,8.7,1
51371,533,70,1,17,20150111,75.1,1
51372,257,8,2,73,20150108,63.4,1
51373,223,116,2,6,20150111,91.1,1
51374,412,526,2,116,20150110,25.5,1
51375,427,967,1,21,20150109,29.6,1
51376,434,324,2,19,20150113,48.0,1
51377,96,364,1,76,20150111,79.0,1
51378,483,173,1,1,20150113,64.9,1
51379,349,785,1,16,20150110,14.4,1
51380,195,791,2,17,20150109,51.5,1
51381,296,901,2,20,20150112,27.2,1
51382,564,557,2,16,20150114,5.6,1
51383,311,764,2,69,20150110,60.4,1
51384,350,735,1,66,20150110,99.4,1
51385,556,911,2,13,20150110,62.7,1
51386,7,894,2,15,20150112,56.9,1
51387,120,969,1,76,20150111,61.2,1
51388,446,882,1,5,20150111,90.2,1
51389,483,932,1,114,20150112,19.9,1
51390,484,738,1,124,20150113,15.6,1
51391,175,901,2,15,20150113,7.8,1
51392,506,428,1,74,20150113,23.8,1
51393,294,317,1,113,20150111,87.1,1
51394,106,606,2,14,20150111,51.9,1
51395,556,233,2,76,20150111,97.9,1
51396,522,324,1,80,20150113,7.4,1
51397,313,686,1,122,20150111,13.1,1
51398,319,4,2,3,20150115,17.2,1
51399,550,610,2,2,20150113,22.5,1
51400,515,869,1,66,20150115,19.4,1
51401,54,887,1,121,20150113,55.9,1
51402,358,304,1,66,20150112,72.5,1
51403,110,647,2,72,20150115,51.4,1
51404,294,102,2,65,20150114,41.5,1
51405,385,917,1,121,20150115,14.9,1
51406,537,786,2,76,20150112,49.6,1
51407,429,989,1,74,20150114,53.6,1
51408,93,200,2,70,20150112,74.7,1
51409,42,469,2,15,20150113,42.9,1
51410,514,280,2,66,20150114,11.1,1
51411,91,857,1,13,20150112,79.3,1
51412,306,317,2,17,20150113,87.2,1
51413,454,820,1,63,20150113,11.0,1
51414,375,814,2,123,20150116,49.4,1
51415,272,758,2,11,20150114,77.6,1
51416,134,992,2,8,20150113,49.6,1
51417,38,664,2,15,20150114,30.6,1
51418,166,443,2,20,20150115,73.9,1
51419,540,361,1,76,20150114,51.1,1
51420,454,391,2,11,20150116,62.7,1
51421,82,743,1,2,20150117,86.1,1
51422,188,220,1,17,20150114,58.8,1
51423,589,270,1,15,20150114,60.6,1
51424,119,900,2,79,20150115,64.0,1
51425,520,667,1,3,20150115,44.0,1
51426,209,778,1,20,20150117,58.2,1
51427,410,741,1,64,20150118,63.3,1
51428,210,484,1,72,20150115,90.8,1
51429,171,907,1,121,20150119,37.4,1
51430,468,953,1,72,20150118,69.3,1
51431,389,784,1,76,20150116,34.7,1
51432,595,674,1,12,20150119,44.5,1
51433,370,811,1,119,20150119,41.2,1
51434,21,559,2,125,20150119,60.6,1
51435,427,759,1,62,20150118,11.4,1
51436,571,260,2,121,20150120,67.7,1
51437,161,648,1,5,20150118,82.0,1
51438,427,562,1,65,20150117,53.0,1
51439,293,579,1,79,20150118,18.9,1
51440,464,324,1,11,20150121,42.6,1
51441,423,706,2,1,20150119,1.2,1
51442,229,600,1,11,20150121,88.8,1
51443,17,453,1,63,20150119,57.4,1
51444,492,456,2,74,20150118,67.0,1
51445,532,597,2,12,20150118,9.7,1
51446,547,300,2,71,20150122,21.0,1
51447,426,816,1,126,20150120,60.9,1
51448,313,90,2,72,20150118,81.6,1
51449,590,392,1,19,20150119,36.5,1
51450,227,444,2,20,20150119,16.3,1
51451,338,788,1,74,20150121,52.5,1
51452,433,406,2,76,20150118,25.6,1
51453,160,215,1,10,20150120,82.4,1
51454,358,982,1,6,20150118,28.7,1
51455,334,440,1,15,20150118,41.4,1
51456,556,759,2,1,20150120,72.9,1
51457,536,337,2,123,20150119,46.1,1
51458,395,456,2,74,20150118,38.8,1
51459,340,624,1,73,20150119,29.8,1
51460,79,26,2,74,20150121,32.9,1
51461,407,524,2,65,20150123,96.3,1
51462,102,741,2,1,20150121,91.4,1
51463,241,275,1,21,20150123,21.3,1
51464,282,949,1,76,20150122,33.1,1
51465,120,649,1,78,20150120,28.4,1
51466,494,924,2,71,20150122,69.1,1
51467,85,729,2,64,20150123,30.2,1
51468,437,880,2,3,20150122,9.6,1
51469,518,744,1,63,20150119,95.4,1
51470,409,475,2,5,20150123,8.3,1
51471,338,488,2,126,20150122,27.0,1
51472,53,380,1,21,20150120,32.4,1
51473,203,922,1,15,20150120,63.7,1
51474,302,729,2,120,20150123,28.8,1
51475,431,215,1,76,20150120,89.9,1
51476,342,767,2,72,20150120,85.0,1
51477,405,436,2,21,20150121,71.8,1
51478,94,475,2,78,20150124,50.9,1
51479,316,501,2,10,20150124,65.5,1
51480,530,493,2,73,20150124,74.8,1
51481,425,154,2,62,20150124,9.0,1
51482,117,263,2,65,20150121,2.6,1
51483,474,692,2,65,20150122,2.8,1
51484,532,46,2,63,20150125,24.5,1
51485,134,979,2,113,20150124,12.6,1
51486,569,176,2,126,20150122,2.5,1
51487,520,152,1,16,20150126,36.8,1
51488,81,514,2,66,20150123,89.5,1
51489,64,995,1,19,20150122,11.7,1
51490,374,665,2,71,20150127,74.2,1
51491,592,240,2,126,20150126,28.4,1
51492,31,1,1,69,20150123,79.6,1
51493,205,172,1,13,20150123,57.8,1
51494,231,143,1,20,20150126,53.1,1
51495,575,407,1,20,20150127,86.1,1
51496,38,335,1,65,20150125,21.0,1
51497,388,472,2,75,20150126,59.4,1
51498,160,170,1,20,20150128,56.1,1
51499,182,472,2,9,20150127,83.3,1
51500,526,462,2,17,20150124,12.5,1
51501,20,385,1,14,20150124,83.1,1
51502,5,329,1,7,20150127,80.6,1
51503,133,300,2,125,20150125,59.0,1
51504,485,63,1,71,20150127,7.8,1
51505,318,838,1,11,20150128,40.6,1
51506,64,786,1,76,20150127,24.9,1
51507,293,537,2,69,20150127,95.0,1
51508,211,945,1,9,20150125,93.0,1
51509,510,646,1,74,20150127,30.2,1
51510,105,574,1,121,20150128,7.2,1
51511,12,206,1,14,20150128,35.5,1
51512,391,872,2,81,20150127,37.2,1
51513,535,391,1,72,20150126,99.2,1
51514,175,485,2,72,20150125,72.5,1
51515,202,837,2,78,20150126,33.3,1
51516,270,212,2,10,20150126,51.6,1
51517,137,624,1,72,20150125,20.2,1
51518,102,698,1,17,20150129,73.6,1
51519,508,849,2,6,20150127,84.7,1
51520,563,638,1,70,20150128,57.5,1
51521,279,877,2,67,20150126,27.4,1
51522,456,864,2,19,20150126,78.8,1
51523,83,370,2,65,20150130,1.3,1
51524,156,136,1,19,20150129,52.7,1
51525,237,449,2,8,20150126,6.0,1
51526,189,183,2,118,20150129,40.9,1
51527,532,624,1,69,20150130,51.3,1
51528,9,49,2,122,20150129,73.0,1
51529,368,847,2,68,20150130,4.5,1
51530,390,945,2,9,20150126,10.6,1
51531,218,715,1,12,20150126,24.7,1
51532,17,317,2,62,20150128,11.9,1
51533,415,351,1,14,20150127,83.7,1
51534,434,273,2,1,20150126,59.4,1
51535,306,80,1,73,20150130,8.6,1
51536,22,249,1,122,20150128,80.4,1
51537,540,292,1,7,20150129,84.1,1
51538,166,655,1,73,20150129,43.0,1
51539,221,263,2,78,20150129,59.6,1
51540,387,645,1,4,20150127,16.3,1
51541,395,285,1,124,20150128,29.0,1
51542,380,923,2,63,20150129,14.8,1
51543,46,500,2,15,20150127,65.7,1
51544,345,269,1,62,20150127,71.7,1
51545,441,619,2,65,20150129,94.8,1
51546,99,299,1,11,20150129,44.1,1
51547,559,852,2,20,20150128,56.2,1
51548,34,575,2,6,20150201,12.9,1
51549,484,524,2,15,20150130,6.6,1
51550,333,596,2,14,20150201,10.5,1
51551,571,243,2,71,20150201,73.1,1
51552,34,141,2,114,20150128,23.3,1
51553,16,878,2,66,20150201,75.8,1
51554,512,363,2,16,20150129,25.7,1
51555,227,130,2,13,20150128,85.9,1
51556,331,771,1,14,20150201,90.2,1
51557,569,12,2,21,20150202,66.7,1
51558,294,500,2,5,20150202,9.9,1
51559,426,924,2,81,20150129,46.9,1
51560,570,6,2,15,20150201,11.8,1
51561,317,704,2,21,20150202,89.5,1
51562,153,684,2,124,20150130,5.8,1
51563,237,683,2,19,20150130,35.8,1
51564,277,618,2,8,20150202,35.6,1
51565,394,670,1,7,20150131,45.5,1
51566,370,24,1,75,20150129,87.8,1
51567,246,964,2,18,20150201,37.7,1
51568,394,831,1,123,20150201,98.7,1
51569,542,199,2,66,20150131,8.8,1
51570,76,131,2,15,20150202,74.7,1
51571,400,730,2,123,20150130,20.7,1
51572,308,54,1,79,20150203,52.5,1
51573,332,139,1,116,20150202,63.2,1
51574,597,377,1,7,20150202,67.3,1
51575,67,2,2,79,20150202,93.3,1
51576,345,330,1,121,20150130,86.8,1
51577,568,741,1,20,20150203,88.3,1
51578,503,556,1,65,20150201,53.2,1
51579,583,879,1,15,20150203,58.6,1
51580,242,771,1,79,20150201,21.4,1
51581,372,501,1,71,20150131,27.3,1
51582,220,47,2,16,20150202,10.6,1
51583,567,183,2,121,20150201,4.6,1
51584,518,596,1,12,20150130,53.7,1
51585,290,882,1,78,20150201,21.3,1
51586,4,50,1,125,20150202,76.6,1
51587,429,959,1,5,20150202,18.7,1
51588,425,914,2,7,20150202,11.6,1
51589,491,245,2,63,20150131,28.9,1
51590,542,999,1,11,20150203,91.1,1
51591,436,662,1,72,20150201,73.1,1
51592,100,106,1,7,20150203,43.3,1
51593,396,66,1,15,20150204,78.3,1
51594,467,188,1,72,20150131,7.8,1
51595,203,897,2,73,20150131,42.4,1
51596,350,506,1,21,20150131,54.7,1
51597,579,57,2,74,20150204,14.5,1
51598,81,193,2,5,20150202,46.5,1
51599,183,422,2,122,20150202,24.7,1
51600,8,665,1,15,20150201,47.2,1
51601,191,784,2,122,20150205,71.4,1
51602,22,621,1,16,20150205,57.9,1
51603,510,4,2,63,20150204,39.0,1
51604,134,902,1,78,20150201,18.7,1
51605,299,165,1,74,20150202,23.4,1
51606,319,979,1,5,20150203,83.9,1
51607,59,844,2,116,20150201,96.8,1
51608,225,228,2,10,20150205,40.0,1
51609,74,988,1,3,20150205,13.8,1
51610,150,562,2,65,20150201,78.3,1
51611,81,857,2,66,20150204,42.0,1
51612,545,427,1,3,20150201,44.7,1
51613,226,378,2,76,20150205,64.8,1
51614,417,641,2,68,20150204,4.0,1
51615,165,730,1,75,20150205,84.7,1
51616,577,89,1,74,20150202,73.2,1
51617,273,851,2,1,20150202,30.0,1
51618,396,56,2,62,20150203,79.4,1
51619,268,49,1,73,20150204,8.3,1
51620,340,444,2,81,20150204,61.0,1
51621,239,708,2,69,20150201,94.2,1
51622,294,966,2,78,20150201,39.9,1
51623,163,611,1,80,20150203,34.9,1
51624,279,481,2,76,20150205,54.8,1
51625,496,888,1,20,20150203,59.3,1
51626,147,941,2,81,20150202,20.2,1
51627,307,215,1,114,20150202,72.2,1
51628,484,942,1,72,20150202,77.5,1
51629,516,75,2,121,20150206,16.4,1
51630,529,804,1,78,20150206,13.8,1
51631,443,464,1,20,20150202,3.7,1
51632,351,532,2,5,20150205,89.7,1
51633,69,59,1,5,20150204,3.0,1
51634,484,467,1,2,20150203,71.1,1
51635,221,42,2,6,20150203,21.8,1
51636,318,277,1,14,20150205,40.9,1
51637,172,107,2,79,20150203,73.6,1
51638,248,979,1,12,20150202,48.1,1
51639,193,351,1,4,20150204,8.0,1
51640,374,363,1,77,20150203,2.1,1
51641,37,838,1,125,20150204,68.5,1
51642,325,759,2,70,20150206,23.0,1
51643,535,417,1,78,20150203,26.6,1
51644,156,660,1,62,20150202,91.1,1
51645,506,156,2,119,20150202,89.0,1
51646,278,45,2,5,20150203,41.2,1
51647,407,207,1,80,20150204,20.0,1
51648,266,605,2,121,20150205,31.2,1
51649,11,969,1,80,20150204,54.7,1
51650,100,45,1,2,20150203,60.1,1
51651,583,290,1,74,20150206,34.7,1
51652,508,43,2,4,20150206,66.3,1
51653,471,981,2,18,20150206,39.8,1
51654,210,372,1,10,20150206,86.3,1
51655,250,694,1,119,20150205,8.3,1
51656,158,351,1,5,20150204,97.9,1
51657,278,807,2,62,20150207,9.5,1
51658,467,501,2,2,20150207,97.5,1
51659,127,308,2,68,20150205,80.1,1
51660,376,559,2,17,20150205,17.2,1
51661,522,630,2,63,20150209,55.4,1
51662,383,734,2,81,20150209,81.4,1
51663,217,172,1,79,20150205,82.9,1
51664,265,283,1,12,20150206,67.9,1
51665,347,850,2,123,20150207,30.7,1
51666,66,856,2,17,20150206,2.4,1
51667,240,153,1,76,20150209,76.3,1
51668,509,675,1,16,20150208,2.4,1
51669,107,468,1,65,20150207,95.0,1
51670,181,243,1,64,20150207,77.4,1
51671,179,39,2,5,20150210,43.0,1
51672,21,220,2,76,20150209,32.8,1
51673,45,559,2,5,20150210,85.1,1
51674,156,728,1,117,20150207,70.1,1
51675,539,255,1,11,20150209,69.0,1
51676,594,464,1,14,20150207,28.6,1
51677,373,233,1,17,20150208,41.7,1
51678,15,688,2,20,20150212,38.9,1
51679,577,333,1,67,20150208,12.8,1
51680,358,86,1,79,20150208,46.1,1
51681,194,566,1,16,20150212,52.4,1
51682,290,464,1,7,20150208,33.0,1
51683,137,573,1,121,20150209,25.9,1
51684,261,820,1,20,20150210,97.9,1
51685,374,267,2,69,20150210,40.8,1
51686,174,986,1,118,20150208,39.5,1
51687,63,304,2,63,20150210,84.0,1
51688,427,496,2,66,20150208,3.8,1
51689,479,645,2,16,20150212,4.2,1
51690,247,276,1,62,20150209,29.4,1
51691,127,7,1,80,20150208,91.0,1
51692,596,249,1,19,20150209,58.2,1
51693,334,218,1,124,20150209,15.0,1
51694,264,301,2,66,20150212,83.2,1
51695,222,274,1,15,20150212,15.3,1
51696,113,535,1,3,20150211,7.0,1
51697,595,648,1,72,20150210,89.1,1
51698,471,663,1,78,20150212,22.9,1
51699,390,714,2,65,20150209,60.3,1
51700,145,206,1,65,20150212,50.2,1
51701,36,778,1,76,20150209,28.1,1
51702,469,864,1,115,20150210,35.0,1
51703,595,193,1,11,20150212,33.8,1
51704,471,284,2,73,20150210,37.9,1
51705,332,349,1,68,20150211,68.7,1
51706,478,911,1,19,20150211,69.2,1
51707,587,618,2,65,20150209,16.2,1
51708,589,384,2,2,20150213,72.3,1
51709,87,693,2,18,20150209,37.8,1
51710,131,869,1,9,20150210,49.5,1
51711,306,210,2,119,20150211,83.5,1
51712,195,982,1,14,20150213,18.6,1
51713,308,284,2,79,20150212,45.5,1
51714,292,959,1,115,20150214,46.3,1
51715,141,550,1,17,20150212,2.7,1
51716,438,606,2,13,20150214,2.1,1
51717,36,851,1,17,20150212,9.1,1
51718,242,507,2,71,20150211,30.8,1
51719,544,216,2,17,20150212,70.7,1
51720,369,344,1,17,20150212,40.2,1
51721,156,266,2,79,20150213,74.3,1
51722,313,841,2,74,20150214,94.0,1
51723,373,134,2,12,20150214,12.2,1
51724,254,847,2,63,20150216,93.4,1
51725,507,98,1,80,20150215,63.4,1
51726,360,99,2,73,20150213,92.9,1
51727,576,19,1,11,20150215,63.6,1
51728,492,506,1,1,20150216,51.7,1
51729,250,818,2,65,20150217,89.5,1
51730,299,191,2,69,20150214,67.5,1
51731,364,260,2,64,20150216,15.7,1
51732,188,200,1,126,20150217,12.6,1
51733,353,644,2,2,20150215,66.2,1
51734,153,736,1,76,20150214,24.9,1
51735,565,445,1,72,20150215,65.8,1
51736,545,71,2,10,20150217,52.8,1
51737,453,169,1,125,20150217,42.1,1
51738,529,523,1,5,20150215,20.0,1
51739,380,870,1,8,20150215,12.9,1
51740,507,627,2,80,20150215,68.5,1
51741,547,602,2,73,20150216,22.9,1
51742,14,391,1,78,20150218,69.5,1
51743,318,873,2,8,20150217,20.8,1
51744,471,560,2,72,20150215,72.8,1
51745,379,546,2,6,20150218,41.3,1
51746,577,868,1,126,20150217,73.6,1
51747,18,782,2,121,20150219,21.8,1
51748,63,590,1,4,20150217,89.0,1
51749,562,631,1,3,20150219,18.0,1
51750,409,182,1,11,20150219,77.6,1
51751,406,285,1,78,20150218,71.9,1
51752,506,172,2,2,20150219,4.2,1
51753,217,136,1,12,20150216,27.6,1
51754,26,562,1,76,20150218,81.8,1
51755,598,831,1,75,20150215,87.7,1
51756,534,491,2,10,20150220,58.7,1
51757,508,290,1,8,20150219,99.2,1
51758,90,403,1,2,20150216,21.7,1
51759,512,737,2,3,20150216,72.6,1
51760,481,152,1,3,20150219,38.3,1
51761,219,273,2,2,20150219,78.4,1
51762,17,997,1,5,20150217,65.2,1
51763,508,30,1,2,20150217,7.6,1
51764,350,995,2,10,20150216,81.8,1
51765,485,469,2,81,20150216,39.3,1
51766,156,462,2,66,20150218,31.1,1
51767,537,257,2,3,20150219,45.8,1
51768,396,289,1,1,20150217,9.1,1
51769,59,376,1,7,20150216,59.5,1
51770,454,65,2,119,20150220,28.8,1
51771,358,154,2,72,20150220,34.6,1
51772,175,253,1,118,20150217,15.1,1
51773,390,870,2,72,20150220,74.9,1
51774,255,610,2,1,20150217,54.1,1
51775,272,235,2,20,20150218,54.9,1
51776,447,173,1,116,20150219,49.8,1
51777,238,393,1,125,20150218,8.8,1
51778,279,69,1,118,20150221,2.0,1
51779,519,101,2,15,20150222,89.2,1
51780,400,74,1,76,20150221,71.4,1
51781,269,420,2,115,20150222,55.3,1
51782,128,775,1,8,20150219,14.9,1
51783,67,849,1,63,20150220,78.9,1
51784,215,851,1,65,20150221,93.6,1
51785,37,560,1,122,20150221,6.1,1
51786,355,771,2,70,20150222,72.2,1
51787,317,462,2,119,20150222,80.4,1
51788,589,473,1,67,20150222,34.1,1
51789,42,848,1,73,20150219,71.9,1
51790,65,360,1,73,20150223,51.1,1
51791,586,920,1,13,20150222,54.7,1
51792,594,203,2,69,20150222,94.8,1
51793,260,985,1,113,20150221,72.2,1
51794,235,243,2,78,20150220,1.0,1
51795,109,173,2,62,20150222,40.4,1
51796,16,112,1,10,20150222,89.6,1
51797,275,748,2,125,20150222,66.6,1
51798,369,266,1,11,20150221,29.9,1
51799,78,236,2,71,20150224,84.9,1
51800,174,981,1,69,20150224,26.0,1
51801,105,451,2,73,20150222,70.6,1
51802,538,351,2,72,20150223,93.8,1
51803,9,286,1,65,20150224,25.3,1
51804,364,232,1,3,20150222,1.4,1
51805,592,131,2,63,20150224,41.3,1
51806,84,167,1,78,20150226,99.3,1
51807,566,619,1,3,20150222,56.7,1
51808,237,930,1,6,20150225,24.9,1
51809,79,388,2,14,20150226,32.2,1
51810,92,67,2,20,20150223,83.1,1
51811,66,45,1,15,20150222,12.7,1
51812,4,323,2,19,20150225,29.3,1
51813,113,825,1,5,20150225,50.8,1
51814,315,782,1,72,20150225,4.1,1
51815,180,150,2,16,20150224,46.3,1
51816,73,885,1,66,20150222,94.0,1
51817,502,45,1,5,20150225,13.2,1
51818,512,501,2,68,20150226,79.2,1
51819,269,220,1,2,20150227,70.1,1
51820,286,522,2,3,20150224,55.7,1
51821,73,326,1,78,20150223,32.5,1
51822,494,928,1,125,20150227,62.7,1
51823,422,978,1,119,20150223,4.6,1
51824,110,278,1,10,20150224,71.5,1
51825,438,267,1,72,20150227,58.6,1
51826,461,347,1,66,20150226,1.9,1
51827,71,214,2,11,20150226,78.5,1
51828,361,741,2,65,20150225,38.9,1
51829,248,153,1,3,20150223,5.7,1
51830,544,138,2,79,20150225,81.1,1
51831,322,294,2,78,20150226,21.0,1
51832,277,225,1,12,20150227,60.8,1
51833,159,645,1,18,20150225,76.2,1
51834,144,618,2,19,20150226,6.6,1
51835,33,256,2,7,20150225,35.2,1
51836,472,700,2,77,20150227,18.5,1
51837,116,146,1,18,20150228,74.7,1
51838,321,782,2,18,20150224,2.1,1
51839,320,988,1,12,20150228,4.8,1
51840,347,892,2,72,20150227,92.4,1
51841,292,535,1,115,20150225,33.2,1
51842,509,619,2,73,20150226,40.6,1
51843,228,988,1,113,20150225,42.8,1
